screen_name,tweet,polarity,subjectivity,retweet_count,retweet_at,in_reply_to_screen_name,tweet_len,tweet_is_Retweet
GreatMoorMan,Yes @Conservatives do need to put country first &amp; unit with leavers. Stop plugging a remainer candidate in #Plymouth #Sutton #Devonport and get behind leaver #AnnWiddecombe. @brexitparty_uk stood down from all @Conservatives seats in the interests of #Brexit @JohnnyMercerUK https://t.co/QYy2xv17O2,-0.10185185185185186,0.4407407407407407,0, @DawnWestcott,,302,True
BeachRights4All,@VicCervantes3 @mikeipi @FastFrank13 @DebTom3 @allisonj2291 @vicjoseph10 @Victor06857278 @KClarkRD @DennyTyler5 @GBR737 @Greenbeangirl2 @ccpetsitters11 @trumptwentyj @crt39437 @TedRex1 @gprockhunter @annmarienyc @bigmacnfries62 @jserb I PROUDLY FB ALL #MAGA #KAG #BREXIT #ProLife‼️ #UnitedWeStand‼️ 🇺🇸❤️🇺🇸,0.8,1.0,0,,VicCervantes3,305,False
SamBPhilbrick,"UK in changing Europe has pub’d #Brexit manifesto paper. ‘Get Brexit Done’ the slogan, but how &amp; what it means for the economy will be story of 2020 if BJ wins. Estimates of fiscal impact of Tory deal helps explain why manifesto light on tax/spend commitment. PM’ll need latitude https://t.co/WUdd8Zd9SQ",0.35,0.44999999999999996,0, @BethRigby,,307,True
lesleycogher,"Kay: How important is US trade deal?

Fox: Well the US is about 19% of our exports

Kay: But EU is about 40%?

Fox: Its 44%

#GE2019 #Brexit https://t.co/YXGzMTTY9X",0.4,1.0,0, @Doozy_45,,164,True
AntiBrexit3,"#Bremains #TheRuinedStudents   
On 23 June 2016, in a referendum on whether the United Kingdom should leave the European Union. With 51.9% of the votes, the ""#Brexit"" camp won the election day.   
[1] https://t.co/cuy1pA4qd3",0.0,0.0,0, @AntiBrexit3,,224,True
LZankerEU,"Very good exchange with national and #EU parliamentarians at the 2019 #COSAC in sunny Helsinki today 🇪🇺🇫🇮
 
They represent the citizens who are always our priority when it comes to #Brexit.
 
We will continue to work in full transparency &amp; constant dialogue to build #EU27Unity. https://t.co/m7439hfcod",0.41999999999999993,0.5544444444444444,0, @MichelBarnier,,306,True
sjsormiston,"Secret US-UK trade talks have revealed a threat to some of Scotland’s most famous produce, such as Whisky, Arbroath Smokies, Scottish farmed salmon and Stornoway Black Pudding. #Brexit #GE19 #VoteSNP",0.08666666666666667,0.6266666666666667,0, @HannahB4LiviMP,,199,True
chrisoldcorn,"Game Theory: A Unique Strategy To Deliver #Brexit At Last? via @pensignal

#news #government #politics #uk #ukpolitics #westminster #brexitparty #borisjohnson #corbyn #farage #leave #remain #eu #europe #england #scotland #wales #skypapers #bbcpolitics
https://t.co/0kJANCPqwp",-0.00833333333333334,0.4888888888888889,0,,,275,False
RockinBluesFan,Diane Abbott “Stop throwing Tory talking points at me!” Emily Maitlis “This comment came from a Labour member!” (Diane’s attitude to Labour’s Northern working class writ large here folks!) 🤦‍♂️ #Brexit #Immigration #FOM #GeneralElection2019 #Newsnight https://t.co/Q74Lyy6230,0.26785714285714285,0.42857142857142855,0, @UxbEconomist07,,275,True
stmgtthepious,"Hang on  @Peston hasn't tweeted about tonight's #Dispatches? Oh this is real life &amp; real people issues and  wasn't about @RichardBurgon's ""face"" being asked about #Brexit? And not a problem ""created"" by @UKLabour? #bbcpolitics #bbcpapers #ITVDebate",0.2,0.30000000000000004,0, @yormtweetty,,252,True
sarfsee,"@omminc @BrexitBin @Jacob_Rees_Mogg #JacobReesMoggs understands v well, prob better than most, the disastrous economic, social, reputational consequences a #Brexit will bring. However, he must have calculated that the ""ill wind"" Brexit unleashed on most Brits will bring him personally a lot of £Good.
#GTTO
#JC4PM",0.06666666666666667,0.48333333333333334,0, @KangarooCaught,,314,True
sjsormiston,"Additionally, Scotland’s food standards are at risk from a backroom Johnson-Trump trade deal following the leak of a cache of damning secret documents. #Brexit #GE19 #VoteSNP",-0.2,0.39999999999999997,0, @HannahB4LiviMP,,174,True
doyoulikefish2,"If the #RussiaReport is released and discloses clear evidence of widespread and systematic interference in the 2016 referendum, the UK government will have to follow Ireland’s model of declaring the previous result null and void and re-run it. #ReleaseTheRussiaReport https://t.co/ADJylzJnEU",-0.03333333333333332,0.27499999999999997,0, @Macerty,,291,True
theokoulouris,The utter madness of it all. What have we become? Every single progressive UK voter should #VoteThemOut https://t.co/qs7SXlTbpS #GE2019 #GE19 #GeneralElection2019 #GeneralElection19 #GTTO #Brexit #BrexitBritain,-0.03571428571428571,0.6071428571428571,0,,,210,False
Goonerdyer,"Read the latest blog on the https://t.co/4uHufUhscn website from Alan Winters - Prof of Economics &amp;  Director of UK Trade Policy on why @BorisJohnson 's #ovenready #Brexit is yet another lie #GE2019
https://t.co/SqbZaWA6p9
@remainutd https://t.co/JW16mFauT4",0.5,0.9,0, @thatginamiller,,261,True
Europa97531,Ah those brexit benefits ...they should  lay off any workers who voted brexit first as they knew exactly what they were voting for and don't mind short term pain. https://t.co/k4KJOszPb4,0.16666666666666666,0.29444444444444445,0, @terrychristian,,186,True
sjsormiston,The internal memos revealed that Geographical indications (GIs) - a protective quality mark - have been put on the table as part of potential negotiations. #Brexit #GE19 #VoteSNP,0.0,0.5,0, @HannahB4LiviMP,,178,True
sjsormiston,"The documents also reiterate previous threats on food standards, with US officials willing to “share their public lines on chlorine-washed chicken [with UK officials] to help inform the media narrative…” #Brexit #GE19 #VoteSNP",-0.12916666666666665,0.4833333333333333,0, @HannahB4LiviMP,,226,True
BeachRights4All,@OMARRSHABAZZ @mikeipi @realDonaldTrump @Trump2020Family @rucofefe @LoneStar_Anon @Italia191 @delmoboy @LarryNn757 @Lindamu9 @luvnewinfo @Mac72Terry @markkirin_ @meeks_vince @MichaelPaulhei2 @MMCOWRD @monica_sassy @grannyanon1969 I PROUDLY FB ALL #MAGA #KAG #BREXIT #ProLife‼️ #UnitedWeStand‼️ 🇺🇸❤️🇺🇸,0.8,1.0,0,,OMARRSHABAZZ,300,False
mikemicky33,"Kay: How important is US trade deal?

Fox: Well the US is about 19% of our exports

Kay: But EU is about 40%?

Fox: Its 44%

#GE2019 #Brexit https://t.co/YXGzMTTY9X",0.4,1.0,0, @Doozy_45,,164,True
olafcramme,"Once the political decision about #Brexit is settled, the question of regulatory alignment or divergence will take centre stage. 

My reflections on what this means for the tech sector: https://t.co/C1dnFDSZSG #techreg #EU",0.0,0.1,0,,,222,False
crucivercial,"@SkyNews @realDonaldTrump Not what #Trump said previously, and not in line with the secret negotiations that have been going on. So he's lying to save @BorisJohnson ass. What a surprise! #NHS #Brexit #BritainTrump",-0.3333333333333333,0.4333333333333333,0, @ELarrissy,,213,True
60gracemurr,"Secret US-UK trade talks have revealed a threat to some of Scotland’s most famous produce, such as Whisky, Arbroath Smokies, Scottish farmed salmon and Stornoway Black Pudding. #Brexit #GE19 #VoteSNP",0.08666666666666667,0.6266666666666667,0, @HannahB4LiviMP,,199,True
PaddyDoc,"This creature does not care about #Brexit.

Oh he will tell you he does.  He will hold himself up as the vitreous knight errant championing the people, but in truth he is just another shyster intent on enriching himself at the expense of the public.

 Welcome to the face of Evil. https://t.co/PHtQ6a435r",-0.06666666666666665,0.6555555555555556,0, @xugla,,304,True
DeniseDoris59,"“Up North a lot of working class voted Leave
Corbyn's gone against that, hasn’t he?
He hasn’t said it, but he has!”
“We’re spending so much money in Europe we could put into our own NHS &amp; Schools &amp; Education &amp; Social Workers.
Sort it out Here!”
#Brexit #EU
https://t.co/I9iKsg4llg",0.28055555555555556,0.4222222222222222,0, @astro_trader,,292,True
TraceyMac_,"Secret US-UK trade talks have revealed a threat to some of Scotland’s most famous produce, such as Whisky, Arbroath Smokies, Scottish farmed salmon and Stornoway Black Pudding. #Brexit #GE19 #VoteSNP",0.08666666666666667,0.6266666666666667,0, @HannahB4LiviMP,,199,True
pauljohndavies,"Liam Fox is a remainer now 
😂😂😂 https://t.co/jnzyKkLsBt",0.0,0.0,0, @SpanishDan1,,55,True
newstem61,"""Have Brits already stopped buying German products?""

German exports to UK drop again, by 3.4% in first nine months of 2019.  Your #Brexit summary is here: https://t.co/xJdBwNETzO",0.08333333333333333,0.1111111111111111,0, @Facts4euOrg,,179,True
MyLifeInMyHead,"It's weird that most of the people who support #Brexit seem to think Donald Trump is a good guy. But, I guess if your judgement is poor, it's understandable. Donald Trump is not a good guy. He's a very bad guy. And #BorisJohnson is no better!",-0.18178571428571427,0.6666666666666667,0, @derekjames150,,242,True
lilypig1305,"Just a couple of weeks ago the Dutch 'supertrawler' Margiris was caught by Greenpeace activists brazenly plundering an area of the English Channel specifically designated as a Marine Conservation Zone and a bass hatchery

What did the #EU do? Nothing.

#Brexit",-0.07500000000000001,0.25,0, @AllianceBE,,260,True
STOPAIDS,"The #NHS could easily be excluded from a US-UK trade deal if the political will was there. Here are two ways it could be done.

#tradedeal #Brexit 

https://t.co/ZQGrlqzMl0",0.21666666666666667,0.4666666666666667,0, @JustTreatment,,172,True
EuropeStreet,"Very good exchange with national and #EU parliamentarians at the 2019 #COSAC in sunny Helsinki today 🇪🇺🇫🇮
 
They represent the citizens who are always our priority when it comes to #Brexit.
 
We will continue to work in full transparency &amp; constant dialogue to build #EU27Unity. https://t.co/m7439hfcod",0.41999999999999993,0.5544444444444444,0, @MichelBarnier,,306,True
AnthonyMcIntyre,"The elephant in the room: @K_interarma  shares her thoughts on a recently published book by @BorderIrish 
https://t.co/d6CKDt1m6L
#bookreviews #borderpoll #brexit",0.0,0.25,0,,,162,False
EUlondonrep,"Very good exchange with national and #EU parliamentarians at the 2019 #COSAC in sunny Helsinki today 🇪🇺🇫🇮
 
They represent the citizens who are always our priority when it comes to #Brexit.
 
We will continue to work in full transparency &amp; constant dialogue to build #EU27Unity. https://t.co/m7439hfcod",0.41999999999999993,0.5544444444444444,0, @MichelBarnier,,306,True
mrsGibson_,From ‘Ruth’s remainers’ to Johnson’s hard Brexit enthusiasts. The inevitable assimilation of the Scottish Conservatives is complete. https://t.co/xulGIgzd82,-0.0638888888888889,0.6472222222222221,0, @PeteWishart,,156,True
Muenkel,"In its election coverage, the BBC has let down the people who believe in it | Peter Oborne #UkElection #Brexit https://t.co/UwUqcuPPO3",-0.15555555555555559,0.2888888888888889,0,,,134,False
DSMNTLIdeas,"📣Just announced📣

Join us for our 1st ever DSMNTL Talk in London on #Brexit week... Nationalism Dismantled: with @drdeorellana 

Tickets on-sale now for £10 + BF

https://t.co/oYRMfFLddy",0.0,0.0,0,,,186,False
MauricePascoe,"Lord Patton on @bbc5live trying to convince us that a hung parliament containing a majority of Remainers, coupled with taking 'no deal' out of the equation, will deliver ANY #Brexit at all. He is either monumentally stupid, or a liar (he's a liar).",-0.7999999999999999,1.0,0, @Buzzard_Stubble,,248,True
dommac1972,"Kay: How important is US trade deal?

Fox: Well the US is about 19% of our exports

Kay: But EU is about 40%?

Fox: Its 44%

#GE2019 #Brexit https://t.co/YXGzMTTY9X",0.4,1.0,0, @Doozy_45,,164,True
NCurrie8,Diane Abbott “Stop throwing Tory talking points at me!” Emily Maitlis “This comment came from a Labour member!” (Diane’s attitude to Labour’s Northern working class writ large here folks!) 🤦‍♂️ #Brexit #Immigration #FOM #GeneralElection2019 #Newsnight https://t.co/Q74Lyy6230,0.26785714285714285,0.42857142857142855,0, @UxbEconomist07,,275,True
HackettTom,"Kay: How important is US trade deal?

Fox: Well the US is about 19% of our exports

Kay: But EU is about 40%?

Fox: Its 44%

#GE2019 #Brexit https://t.co/YXGzMTTY9X",0.4,1.0,0, @Doozy_45,,164,True
hodgeheg69,"Read the latest blog on the https://t.co/4uHufUhscn website from Alan Winters - Prof of Economics &amp;  Director of UK Trade Policy on why @BorisJohnson 's #ovenready #Brexit is yet another lie #GE2019
https://t.co/SqbZaWA6p9
@remainutd https://t.co/JW16mFauT4",0.5,0.9,0, @thatginamiller,,261,True
MattMantle,"📣Just announced📣

Join us for our 1st ever DSMNTL Talk in London on #Brexit week... Nationalism Dismantled: with @drdeorellana 

Tickets on-sale now for £10 + BF

https://t.co/oYRMfFLddy",0.0,0.0,0, @DSMNTLIdeas,,186,True
CommonSenseOnEU,"FEAR1/8
In this excellent #LSE article a last look at #Projectfear before #GE2019 

No projections because we can now look backwards. Short summary 👇 credit to LSE.

1️⃣ You're individually £2868 worse off just due to the #Brexit created sterling crash X number of family members https://t.co/9Y5Q37h57z",0.07916666666666666,0.45694444444444443,0, @atatimelikethis,,303,True
liibaceo,"All very well, but what if your relevant Directive has no equivalence provisions? No deal and any deal could be the same thing for insurance brokers #Brexit https://t.co/Mt01iEnqm3",0.20000000000000004,0.44166666666666665,0,,,180,False
LikesPolitics,Bonjour - I am talking to you from my terraced house in Sunderland. My mates down the pub seemed to have a different view on #Brexit to me and I'm seriously @HackedOffHugh,-0.16296296296296298,0.5185185185185185,0,,,171,False
carolmacqueen,"Liam Fox is a remainer now 
😂😂😂 https://t.co/jnzyKkLsBt",0.0,0.0,0, @SpanishDan1,,55,True
n_id3ntity,"WATCH:

#SwindonYellowVests Round 43 (30/11/19) Part 3

Marching for #Brexit &amp; #Italexit in the Town Centre &amp; chatting to locals

#BrexitBetrayal 
#BrexitMeansExit
#ParliamentVsThePeople
#JusticeForOurVeterans
#FreeMelanieShaw
#HelpTheHomeless
#NoDeal #WTOBrexit #YellowVestsUK https://t.co/9FsRRsZxlH",-0.2,0.4,0, @TomWho4,,309,True
bblfish,"As Web Developer and Philosopher my aim is not to take sides in infinitely complex debates, but to find the structure of the problem and address that. 
From that perspective #Brexit is the UK non written constitution in action, trying to grapple with issues of sovereignty ...",-0.09999999999999999,0.25,0,,,276,False
pauljohndavies,"Born LIAR!!

Q: ""Should the NHS be on the table in trade talks?

Trump: Well I've never really thought about it

#GE2019 #Brexit #NHS https://t.co/Q6JFM2KOa6",-0.1,0.2,0, @Doozy_45,,157,True
HughMulcahey,"Kay: How important is US trade deal?

Fox: Well the US is about 19% of our exports

Kay: But EU is about 40%?

Fox: Its 44%

#GE2019 #Brexit https://t.co/YXGzMTTY9X",0.4,1.0,0, @Doozy_45,,164,True
KangarooCaught,"#JacobReesMogg, I meant  :-)",0.5,1.0,0,,,28,False
BeachRights4All,@KI4FDW @mikeipi @ReallyKW @CaliNeedsHelp @SWarrior316 @RNinMI @mpukita @ClownCar7 @tommy_jmp2 @eddiedial @j20godschild @joelr9801 @JulieReichwein1 @NamvetTN @1badveteran @Ginalolaknits @BreacherAlec1 @KAG1776MAGA @1GaryBernstein @TDigornio @KendraVondersa1 @DFBHarvard I PROUDLY FB ALL #MAGA #KAG #BREXIT #ProLife‼️ #UnitedWeStand‼️ 🇺🇸❤️🇺🇸,0.8,1.0,0,,KI4FDW,340,False
BenLuke14,"According to Diane Abacus, terrorists who have blown up children could just be 'dissidents' and we shouldn't treat them as terrorists. And this cretin would be in charge of our national security. Get a grip Britain. https://t.co/gbx4ebLxvj",0.0,0.0,0, @Jay_Beecher,,239,True
SnooziSuzi4,"Secret US-UK trade talks have revealed a threat to some of Scotland’s most famous produce, such as Whisky, Arbroath Smokies, Scottish farmed salmon and Stornoway Black Pudding. #Brexit #GE19 #VoteSNP",0.08666666666666667,0.6266666666666667,0, @HannahB4LiviMP,,199,True
thinkofthehuma1,"The message cannot be clearer than this...

American businesses warn the UK
over loss of access to EU single market.

#Brexit puts at risk record £487bn
US firms invested in the UK.

Of course, this is great news for
Dublin, Paris, Berlin and Amsterdam.

https://t.co/vX0mN2lBGz",0.24285714285714288,0.32142857142857145,0, @City_Livery_SM,,278,True
AliceAwakening,"#WWG1WGA #GiletsJaunes #GeleHesjes #GelbeWesten #YellowVests #Q #QAnon #QArmy #DigitalArmy #WakeUpAmerica #FactsMatter #UnitedNotDivided #MAGA #MEGA #DarkToLIGHT #KAG #PatriotsFight #TheGreatAwakening
#NoDealsNoMercy #BREXIT #ACTE55/ #ACTE56👇

Squeezing #Kuklop #EUSSR #EU/ #UE https://t.co/XUxioc2Aun",0.0,0.0,0, @sine_injuria,,301,True
tiamnatt,"@guyverhofstadt Try starting by getting your accounts signed off then get back to me.

The U.K. gravy is getting off this train and the next station.

Next station #Brexit.",0.0,0.025,0,,guyverhofstadt,172,False
Duo935,"Kay: How important is US trade deal?

Fox: Well the US is about 19% of our exports

Kay: But EU is about 40%?

Fox: Its 44%

#GE2019 #Brexit https://t.co/YXGzMTTY9X",0.4,1.0,0, @Doozy_45,,164,True
DequinceyDr,"“Up North a lot of working class voted Leave
Corbyn's gone against that, hasn’t he?
He hasn’t said it, but he has!”
“We’re spending so much money in Europe we could put into our own NHS &amp; Schools &amp; Education &amp; Social Workers.
Sort it out Here!”
#Brexit #EU
https://t.co/I9iKsg4llg",0.28055555555555556,0.4222222222222222,0, @astro_trader,,292,True
BeachRights4All,@hoppinmama5 @mikeipi @KAG1776MAGA @killabeas69 @Extenebris_Lux @SweetTex93 @LoneStar_Anon @rdrhwke @A12w6 @cindy_nurse @GraybillMichael @winning4Him @inthecopa @Jeffreykag2020 @pirate_puddle @RodHillis1 @Ih8uJ @timfisher836 @tiltupmitchell @rod_brandt @gator4kb18 I PROUDLY FB ALL #MAGA #KAG #BREXIT #ProLife‼️ #UnitedWeStand‼️ 🇺🇸❤️🇺🇸,0.8,1.0,0,,hoppinmama5,335,False
luton_paul,"The message cannot be clearer than this...

American businesses warn the UK
over loss of access to EU single market.

#Brexit puts at risk record £487bn
US firms invested in the UK.

Of course, this is great news for
Dublin, Paris, Berlin and Amsterdam.

https://t.co/vX0mN2lBGz",0.24285714285714288,0.32142857142857145,0, @City_Livery_SM,,278,True
PoliticsBloke,"A #Brexit story by @PoliticsBloke 
“Liberal Logic” https://t.co/7d50jjhqNu",0.0,0.0,0,,,74,False
CoulsonLance,"A vote for Labour could be a vote for Abacus as your home secretary.

You wouldn't want her in charge of a sweet shop, so why would you want her in charge of your security?

DON'T VOTE #LABOUR!

#GE2019 #Brexit🇬🇧  
https://t.co/9cxkPOu5hI",0.4375,0.65,0, @DarrenPlymouth,,238,True
JohnS72340126,"Read ""The Great Deception"" &amp; ""The Rotten Heart of Europe"" Its all predicted there! EU is totally corrupt!

Marr #Ridge 
#BBCR4today #bbcpm #SkyNews #C4News #itvnews #bbcaq #Newsnight #politicslive 
@lbc #SNP @Iromg
@juliaHB1 @IainDale
#LBC #Brexit #BrexitParty 
@talkRADIO",0.1875,0.875,0,,,276,False
taru_sisko,"""Why should we trust Trump? What Trump says today, might be completely irrelevant to what happens over next 5/10 years""
#GE2019 #Brexit #NHS https://t.co/V7g3rmfuHS",-0.25,0.5,0, @Doozy_45,,164,True
GrahameCook,#GE19 #GeneralElection19 @jeremycorbyn &amp; how would you like to respond Mr Corbyn? #FakeNews #Brexit,0.0,0.0,0,,,103,False
BeachRights4All,@hoppinmama5 @mikeipi @SealeyGerald @pumpernicklebe1 @ElaineEbk @DonTrumpet1 @zoothorn69 @crt39437 @cam14132788 @believeinameric @22LangLang @momentsbynikki @ariendeau @John_kag20 @realFakeJoeKing @davekarnell @barb07555294 @timevan93306060 @Ih8uJ @gator4kb18 I PROUDLY FB ALL #MAGA #KAG #BREXIT #ProLife‼️ #UnitedWeStand‼️ 🇺🇸❤️🇺🇸,0.8,1.0,0,,hoppinmama5,330,False
pauloon1666,"Asked about the #NHS, #Trump said, ""I don't even know where that rumour started.. If you handed it to us on a silver platter, we'd want nothing to do with it.""

Labour persisting with the lies, that's where the rumour started.

#GE2019 #Brexit🇬🇧 https://t.co/6aombpr3Vm",0.0,0.0,0, @DarrenPlymouth,,269,True
SueGallowayYk,"Or in plain english Johnson Brexit = £30bn Fiscal BLACK HOLE, while Lib Dems = £10bn Remain bonus @BethRigby https://t.co/wx3yuK9xWF",-0.12698412698412698,0.2634920634920635,0, @libdemfightbac,,132,True
NeilPattie,"Don’t want to decry the importance of puppy smuggling, but hoped our MP would’ve come up with more benefits to leaving the EU. We will lose freedom of movement, consumer and worker rights, weaken our economy and he comes up with puppies. #brexit @Get2KnowRanil #fbpe",0.5,0.5,0,,,266,False
luckyleprehaun1,Not even funny.,0.25,1.0,0,,,15,False
haegtessa59,"“Up North a lot of working class voted Leave
Corbyn's gone against that, hasn’t he?
He hasn’t said it, but he has!”
“We’re spending so much money in Europe we could put into our own NHS &amp; Schools &amp; Education &amp; Social Workers.
Sort it out Here!”
#Brexit #EU
https://t.co/I9iKsg4llg",0.28055555555555556,0.4222222222222222,0, @astro_trader,,292,True
luckyleprehaun1,Is anyone actually shocked by this? The arrogance of @MrNishKumar is clear for all to see and his case of #BrexitDerangementSyndrome has only been getting worse. He is a vicious narcissist with a victim complex. #Brexit #GE2019 https://t.co/UL7l28bTA4,-0.3392857142857143,0.6047619047619047,0, @Barnesy19,,251,True
NewsMeter_In,"Indian nationals accounted for half of all Tier-2 visas granted globally by United Kingdom (UK). Over 56,000 Indians received skilled work visas between October 2018 and September 2019.  #britain  #skilledwork #Tier2Visas #Brexit @UKinHyderabad @UKinIndia https://t.co/ScoW6CITMG https://t.co/01iKSVDbWm",0.11111111111111112,0.2222222222222222,0,,,303,False
erinmaochu,the history inside the history... the forgotten history of #BrexitBritain Malcolm X might have said that #Brexit is chickens coming home to roost...,0.0,0.0,0,,,148,False
MakeMinesRed,More breaking proof why @BorisJohnson will not #ReleaseTheRussianReport how @KremlinRussia_E is still involved if the full report is released chaos will break loose &amp; the people will demand #brexit be cancelled full link is here https://t.co/QUt3ZGuwMe sound on 🎧 share retweet https://t.co/xcGgRyfXGp,0.3046153846153846,0.45384615384615384,0, @August05398614,,305,True
Yassar48658751,"Fingers, toes &amp; nose crossed this little b00ger might drop now...🤞

#Cable $Cable #FX $Fx #Forex $GbpUsd #Brexit '#GE2019 https://t.co/bhbSgqcI4L",-0.1875,0.5,0, @Lakshmi_888,,149,True
DragonSculpt,"@maximiliangapes @Shambles151 What can you expect? It's people like @joswinson that keep the @LibDems in Tory Enabler mode. Her campaigning is just helping to ensure a Tory win and subsequent hard Tory #Brexit - the direct opposite of what she promised.
#GetTheToriesOut 
#JC4PM",0.12166666666666666,0.2783333333333333,0, @willhuw,,278,True
Kent_Cyclist,"The focus group. Broken beyond repair.
Ever look at Germany in the '30s and think, why didn't more leave? Whatever's stopping you now, stopped them then. Is your reason sufficient? Are the obstacles really too high? 
Pack your bags. Go, if you possibly can.  
#C4news #Brexit",0.06833333333333334,0.44,0, @ElizabethBangs,,275,True
sup3rr3dsMDC,Is anyone actually shocked by this? The arrogance of @MrNishKumar is clear for all to see and his case of #BrexitDerangementSyndrome has only been getting worse. He is a vicious narcissist with a victim complex. #Brexit #GE2019 https://t.co/UL7l28bTA4,-0.3392857142857143,0.6047619047619047,0, @Barnesy19,,251,True
GridBeyond_,"#Webinar: Blackouts, Batteries and #Brexit: A Review of the #Energy Landscape in 2019
This free webinar will be brought to you live from 11:00 AM on December 10th.
@GridBeyond
https://t.co/BJH15E5NRY",0.2681818181818182,0.65,0, @EnergyLiveNews,,199,True
ccponte72,Diane Abbott “Stop throwing Tory talking points at me!” Emily Maitlis “This comment came from a Labour member!” (Diane’s attitude to Labour’s Northern working class writ large here folks!) 🤦‍♂️ #Brexit #Immigration #FOM #GeneralElection2019 #Newsnight https://t.co/Q74Lyy6230,0.26785714285714285,0.42857142857142855,0, @UxbEconomist07,,275,True
SteveMcGill52,"“Up North a lot of working class voted Leave
Corbyn's gone against that, hasn’t he?
He hasn’t said it, but he has!”
“We’re spending so much money in Europe we could put into our own NHS &amp; Schools &amp; Education &amp; Social Workers.
Sort it out Here!”
#Brexit #EU
https://t.co/I9iKsg4llg",0.28055555555555556,0.4222222222222222,0, @astro_trader,,292,True
z_chrissie,"“Up North a lot of working class voted Leave
Corbyn's gone against that, hasn’t he?
He hasn’t said it, but he has!”
“We’re spending so much money in Europe we could put into our own NHS &amp; Schools &amp; Education &amp; Social Workers.
Sort it out Here!”
#Brexit #EU
https://t.co/I9iKsg4llg",0.28055555555555556,0.4222222222222222,0, @astro_trader,,292,True
FizzyBook,Are the .@LibDems and .@UKLabour going to put #Country before #Party and work together to achieve this? This debate is more than #Brexit. It is how #Britain is seen in the world. At the moment we have the #nastyparty agenda of #selfish disdain for those less fortunate #grenfell,0.05833333333333334,0.5666666666666667,0,,,278,False
martybhoy1979,"Secret US-UK trade talks have revealed a threat to some of Scotland’s most famous produce, such as Whisky, Arbroath Smokies, Scottish farmed salmon and Stornoway Black Pudding. #Brexit #GE19 #VoteSNP",0.08666666666666667,0.6266666666666667,0, @HannahB4LiviMP,,199,True
AliceAwakening,"#EUSSR #EU/ #UE #UK #BananaUK

Chaos at Lord's Taverners' Christmas charity lunch as comedian Nish #Kumar booed off for his 'lefty #Remain rant' &amp; hit w/ a BREAD ROLL

• https://t.co/Y7AZFYjCoO

re [DS] #Kuklop 🐍☀️🌙 cult #Communist narratives losing appeal w/ #Brexit looming",0.0,0.0,0, @sine_injuria,,279,True
DavidMerson,Man dem do wha politicians do.,0.0,0.0,0,,,30,False
SCLibDems,"I’m mainly just sad watching this. Promises made that can’t be fulfilled and then what will that do to the trust that people have in politicians? 

#Remainers have been bracing for a post #Brexit Britain but #Leavers like this have so much hope it kind of makes my heart ache. https://t.co/x8oPGL77Ml",0.11666666666666665,0.6083333333333333,0, @scjlibdem,,300,True
will789gb,Guidance about #Brexit is coming from media outside the UK. See also #CNN @nytimes . #BBC just a sad part of the story. How long has this been going on? Can it continue? @SamiraAhmedUK complaints show needs more time,-0.012500000000000011,0.48750000000000004,0,,,216,False
NevaNovaky,3rd day of Christmas fact 👉 I moved to Liverpool as Im committed to my constituency. As a champion of local communities #localism I'd like to see us get #Brexit done &amp; give some of those powers coming back from Brussels to you so you have a stronger say #GE2019 @Conservatives,0.0,0.0,0,,,280,False
_emrul,@sajidjavid And remember saj. Once an industry is killed it is gone forever. #Conservatives have presided over 70 years of economic destruction. Banks and car manufacturers are leaving because of your #Brexit. #LoanCharge people like me are leaving. Retail dying. Who will power the economy?,0.0,0.1,0,,_emrul,291,False
CrowSaorAlba1,"Secret US-UK trade talks have revealed a threat to some of Scotland’s most famous produce, such as Whisky, Arbroath Smokies, Scottish farmed salmon and Stornoway Black Pudding. #Brexit #GE19 #VoteSNP",0.08666666666666667,0.6266666666666667,0, @HannahB4LiviMP,,199,True
Colin_Todhunter,It is past time for honest media reporting on the impacts of pesticides #glyphosate #pesticides #agroecology #Bayer #GMOs #Brexit https://t.co/qdYXZyzt4L,0.175,0.575,0,,,153,False
KingsSSPP,"The impact of #Brexit on the #manifesto pledges of the parties has been largely absent from the #GeneralElection2019 debate so far. 

That's why we're here! Check out our latest report on the credibility of the parties' Brexit policies⬇️

https://t.co/EbC4tY3y8m https://t.co/pSVAiHaSSy",0.27976190476190477,0.7761904761904762,0, @UKandEU,,286,True
Jan85429176,Based on WHAT!! A YOUGOV POLL paid for by the Cons which fails to list Brexit Party as an option?! Get on! Not one of these clown writers has been on the doors for the 4 months I have. Quietly confident. https://t.co/d8I72Wl7al,-0.140625,0.5666666666666667,0, @petertelford2,,227,True
ARM31644388,Don’t believe the spin that @UKLabour manifesto is a dangerous radical economic shift. It just returns us to normal European levels of state expenditure. Whereas @Conservatives brexit deal will completely destroy the manufacturing and food sectors of our economy #GE2019 #Brexit,-0.09,0.35,0,,,278,False
DDRM1981,"Kay: How important is US trade deal?

Fox: Well the US is about 19% of our exports

Kay: But EU is about 40%?

Fox: Its 44%

#GE2019 #Brexit https://t.co/YXGzMTTY9X",0.4,1.0,0, @Doozy_45,,164,True
Vote_Labour2019,The problem with so called centrists today they only ever mention poverty when talking about #Brexit forgetting that poverty the last 9 years have happened when still in the EU Only getting rid of the #Tories will end it Poverty as nothing to do with Brexit #VoteLabourDecember12 https://t.co/Uil9GrlRMY,0.0,0.6888888888888888,0, @GamerValleyboy,,303,True
